Date,Event,City,State,Country,fighter,WeightClass,Round,Method,result,reach,stance,wins,loss,no_contest,splm,sig_acc,sig_absorbed,sig_strike_defense,average_takedown,takedown_acc,takedown_defense,sub_average
2014-07-06,The Ultimate Fighter: Team Edgar vs. Team Penn Finale,Las Vegas,Nevada,USA,Keith Berish,Light Heavyweight,1,Overturned,loser,NA,1,5,1,0,3.58,36,4.81,62,1.76,40,40,0
2014-07-05,UFC 175: Weidman vs Machida,Las Vegas,Nevada,USA,Lyoto Machida,Middleweight,5,U-DEC,loser,74,2,24,8,0,2.59,53,1.57,61,1.21,65,65,0.4
2014-07-05,UFC 175: Weidman vs Machida,Las Vegas,Nevada,USA,Alexis Davis,Women's Bantamweight,1,KO/TKO,loser,68,1,20,10,0,4.18,47,4.18,55,0.94,40,40,0.8
2014-07-05,UFC 175: Weidman vs Machida,Las Vegas,Nevada,USA,Thiago Santos,Middleweight,3,U-DEC,loser,76,1,21,8,0,4.36,48,2.32,55,0.77,40,40,0.1
2014-07-05,UFC 175: Weidman vs Machida,Las Vegas,Nevada,USA,Marcus Brimage,Bantamweight,3,S-DEC,loser,71,2,7,7,0,3.97,35,3.64,56,0.56,100,100,0
2014-07-05,UFC 175: Weidman vs Machida,Las Vegas,Nevada,USA,Alex Caceres,Bantamweight,3,SUB,loser,73,2,18,12,0,4.1,50,2.82,65,0.57,78,78,0.8
2014-07-05,UFC 175: Weidman vs Machida,Las Vegas,Nevada,USA,Ildemar Alcantara,Welterweight,3,U-DEC,loser,78,1,21,11,0,1.93,38,2.63,50,2,68,68,0.9
2014-07-05,UFC 175: Weidman vs Machida,Las Vegas,Nevada,USA,Chris Camozzi,Middleweight,3,S-DEC,loser,75,1,24,13,0,3.57,44,2.96,56,0.27,19,19,0.5
2014-07-05,UFC 175: Weidman vs Machida,Las Vegas,Nevada,USA,George Roop,Bantamweight,1,KO/TKO,loser,72,1,15,13,0,3.43,34,2.47,60,1.05,57,57,0.1
2014-07-05,UFC 175: Weidman vs Machida,Las Vegas,Nevada,USA,Guilherme Vasconcelos,Middleweight,3,U-DEC,loser,NA,1,9,4,0,3.27,29,4.4,70,0,0,0,0
2014-07-05,UFC 175: Weidman vs Machida,Las Vegas,Nevada,USA,Bubba Bush,Middleweight,1,Overturned,loser,NA,1,8,3,0,0.63,55,7.01,25,2.82,50,50,0
2014-06-28,UFC Fight Night: Swanson vs Stephens,San Antonio,Texas,USA,Jeremy Stephens,Featherweight,5,U-DEC,loser,71,1,28,18,0,3.18,40,3.06,58,1.16,38,38,0.4
2014-06-28,UFC Fight Night: Swanson vs Stephens,San Antonio,Texas,USA,Nicholas Musoke,Welterweight,3,U-DEC,loser,75,1,13,5,0,3.56,35,3.8,57,1.16,19,19,0.2
2014-06-28,UFC Fight Night: Swanson vs Stephens,San Antonio,Texas,USA,Andrew Craig,Middleweight,3,U-DEC,loser,76,1,9,4,0,2.39,40,3.01,50,0.53,37,37,0
2014-06-28,UFC Fight Night: Swanson vs Stephens,San Antonio,Texas,USA,Hacran Dias,Featherweight,3,U-DEC,loser,69,1,23,6,1,2.08,41,3.31,55,2.5,39,39,0.5
2014-06-28,UFC Fight Night: Swanson vs Stephens,San Antonio,Texas,USA,Antonio Braga Neto,Middleweight,3,S-DEC,loser,77,1,9,3,0,1.36,33,3.92,45,3.07,37,37,0.5
2014-06-28,UFC Fight Night: Swanson vs Stephens,San Antonio,Texas,USA,James Moontasri,Lightweight,3,S-DEC,loser,71,3,9,5,0,2.39,48,3.86,40,0,0,0,0.2
2014-06-28,UFC Fight Night: Swanson vs Stephens,San Antonio,Texas,USA,Colton Smith,Lightweight,1,SUB,loser,71,1,7,4,0,1.64,41,2.3,51,4.09,36,36,1.4
2014-06-28,UFC Fight Night: Swanson vs Stephens,San Antonio,Texas,USA,Johnny Bedford,Bantamweight,1,KO/TKO,loser,71,1,21,13,0,4.53,50,1.75,63,1.83,62,62,0
2014-06-28,UFC Fight Night: Swanson vs Stephens,San Antonio,Texas,USA,Andy Enz,Middleweight,3,S-DEC,loser,78,1,10,4,0,3.51,23,5.32,57,0,0,0,0
2014-06-28,UFC Fight Night: Swanson vs Stephens,San Antonio,Texas,USA,Shane Howell,Flyweight,1,SUB,loser,NA,1,13,10,0,1.27,32,2.55,42,0,0,0,0
2014-06-28,UFC Fight Night: Swanson vs Stephens,San Antonio,Texas,USA,Anthony Hamilton,Heavyweight,1,SUB,loser,76,1,15,9,0,3.91,65,3.02,45,2.62,42,42,0
2014-06-28,UFC Fight Night: Te Huna vs Marquardt,Auckland,New Zealand,New Zealand,James Te Huna,Middleweight,1,SUB,loser,75,1,16,9,0,4.04,51,2.99,62,2.75,37,37,0.2
2014-06-28,UFC Fight Night: Te Huna vs Marquardt,Auckland,New Zealand,New Zealand,Soa Palelei,Heavyweight,3,U-DEC,loser,81,1,22,5,0,2.47,57,2.68,48,2.2,47,47,0
2014-06-28,UFC Fight Night: Te Huna vs Marquardt,Auckland,New Zealand,New Zealand,Hatsu Hioki,Featherweight,2,SUB,loser,73,1,29,10,0,2.42,42,2.12,65,2.55,56,56,0.6
2014-06-28,UFC Fight Night: Te Huna vs Marquardt,Auckland,New Zealand,New Zealand,Mike Rhodes,Welterweight,3,U-DEC,loser,74,1,10,5,0,3.2,39,4.13,64,0.96,33,33,0.5
2014-06-28,UFC Fight Night: Te Huna vs Marquardt,Auckland,New Zealand,New Zealand,Dashon Johnson,Lightweight,3,SUB,loser,NA,1,9,2,0,1.01,69,3.83,35,0.85,33,33,0.8
2014-06-28,UFC Fight Night: Te Huna vs Marquardt,Auckland,New Zealand,New Zealand,Roldan Sangcha'an,Flyweight,3,U-DEC,loser,NA,1,4,2,0,2.71,46,2.15,51,1.94,60,60,0
2014-06-28,UFC Fight Night: Te Huna vs Marquardt,Auckland,New Zealand,New Zealand,Chris Indich,Welterweight,1,KO/TKO,loser,NA,-1,6,4,0,1.31,30,4.32,43,0.75,50,50,1.5
2014-06-28,UFC Fight Night: Te Huna vs Marquardt,Auckland,New Zealand,New Zealand,Rodrigo de Lima,Welterweight,2,KO/TKO,loser,NA,1,8,3,1,1.29,33,5.5,32,2.66,36,36,1.3
2014-06-28,UFC Fight Night: Te Huna vs Marquardt,Auckland,New Zealand,New Zealand,Ian Entwistle,Featherweight,1,KO/TKO,loser,NA,1,9,3,0,0.11,NA,7.36,31,0,0,0,-1
2014-06-28,UFC Fight Night: Te Huna vs Marquardt,Auckland,New Zealand,New Zealand,Sean O'Connell,Light Heavyweight,3,S-DEC,loser,74,1,17,9,0,5.46,48,6.77,45,0,0,0,0.5
2014-06-14,UFC 174: Johnson vs Bagautinov,Vancouver,British Columbia,Canada,Ali Bagautinov,Flyweight,5,U-DEC,loser,65,1,15,6,0,2.85,42,3.09,52,2.51,36,36,0.3
2014-06-14,UFC 174: Johnson vs Bagautinov,Vancouver,British Columbia,Canada,Tyron Woodley,Welterweight,3,U-DEC,loser,74,1,19,6,1,2.33,48,2.72,55,1.08,40,40,0.4
2014-06-14,UFC 174: Johnson vs Bagautinov,Vancouver,British Columbia,Canada,Rafael Cavalcante,Light Heavyweight,3,U-DEC,loser,74,1,12,7,0,2.71,53,3.62,49,0.6,40,40,0.1
2014-06-14,UFC 174: Johnson vs Bagautinov,Vancouver,British Columbia,Canada,Brendan Schaub,Heavyweight,3,S-DEC,loser,78,1,10,5,0,2.92,37,2.22,57,2.32,46,46,0.4
2014-06-14,UFC 174: Johnson vs Bagautinov,Vancouver,British Columbia,Canada,Ryan Jimmo,Light Heavyweight,2,KO/TKO,loser,73,1,19,5,0,3.12,66,2.77,46,0.45,28,28,0
2014-06-14,UFC 174: Johnson vs Bagautinov,Vancouver,British Columbia,Canada,Daniel Sarafian,Welterweight,1,SUB,loser,73,1,10,6,0,2.23,46,3.1,58,0.36,7,7,0.7
2014-06-14,UFC 174: Johnson vs Bagautinov,Vancouver,British Columbia,Canada,Elizabeth Phillips,Women's Bantamweight,3,S-DEC,loser,65,1,6,6,0,2.6,33,3.07,58,0.75,25,25,0.2
2014-06-14,UFC 174: Johnson vs Bagautinov,Vancouver,British Columbia,Canada,Mike Easton,Bantamweight,3,U-DEC,loser,70,2,13,6,0,3.51,37,4.28,61,0.75,22,22,0
2014-06-14,UFC 174: Johnson vs Bagautinov,Vancouver,British Columbia,Canada,Kajan Johnson,Lightweight,3,KO/TKO,loser,75,1,23,13,0,2.47,42,1.59,64,1.54,37,37,0.2
2014-06-14,UFC 174: Johnson vs Bagautinov,Vancouver,British Columbia,Canada,Roland Delorme,Bantamweight,3,U-DEC,loser,71,1,9,5,0,2.28,44,4.32,40,2.51,34,34,1.6
2014-06-14,UFC 174: Johnson vs Bagautinov,Vancouver,British Columbia,Canada,Josh Shockley,Lightweight,1,KO/TKO,loser,NA,1,11,4,0,1.4,33,1.75,60,0,0,0,0.8
2014-06-07,UFC Fight Night: Henderson vs Khabilov,Albuquerque,New Mexico,USA,Rustam Khabilov,Lightweight,4,SUB,loser,73,1,24,4,0,1.98,34,2.16,65,3.95,41,41,0.1
2014-06-07,UFC Fight Night: Henderson vs Khabilov,Albuquerque,New Mexico,USA,Ross Pearson,Lightweight,3,S-DEC,loser,69,1,20,16,0,3.68,40,4.09,62,0.74,35,35,0
2014-06-07,UFC Fight Night: Henderson vs Khabilov,Albuquerque,New Mexico,USA,John Moraga,Flyweight,2,KO/TKO,loser,66,1,19,7,0,2.57,43,2.55,56,0.62,23,23,1.1
2014-06-07,UFC Fight Night: Henderson vs Khabilov,Albuquerque,New Mexico,USA,Jason High,Lightweight,2,KO/TKO,loser,73,2,21,6,0,1.28,42,1.56,48,2.36,63,63,2.8
2014-06-07,UFC Fight Night: Henderson vs Khabilov,Albuquerque,New Mexico,USA,Yves Edwards,Lightweight,3,SUB,loser,73,2,42,22,0,2.91,42,2.34,66,0.76,53,53,0.7
2014-06-07,UFC Fight Night: Henderson vs Khabilov,Albuquerque,New Mexico,USA,Erik Perez,Bantamweight,2,SUB,loser,68,1,17,6,0,3.16,40,2.09,66,3.16,55,55,0.2
2014-06-07,UFC Fight Night: Henderson vs Khabilov,Albuquerque,New Mexico,USA,Yaotzin Meza,Bantamweight,3,U-DEC,loser,71,1,21,11,0,1.43,41,1.62,64,1.06,20,20,1.4
2014-06-07,UFC Fight Night: Henderson vs Khabilov,Albuquerque,New Mexico,USA,Bobby Voelker,Welterweight,3,U-DEC,loser,74,1,19,13,0,4.01,35,5.84,42,1.04,50,50,0
2014-06-07,UFC Fight Night: Henderson vs Khabilov,Albuquerque,New Mexico,USA,Danny Martinez,Flyweight,3,U-DEC,loser,67,1,21,8,0,2.73,28,3.77,63,3,45,45,0
2014-06-07,UFC Fight Night: Henderson vs Khabilov,Albuquerque,New Mexico,USA,Jake Lindsey,Lightweight,3,KO/TKO,loser,NA,3,12,7,0,3.44,52,4.01,46,0.65,33,33,0
2014-06-07,UFC Fight Night: Henderson vs Khabilov,Albuquerque,New Mexico,USA,Roger Narvaez,Light Heavyweight,2,KO/TKO,loser,NA,2,8,3,0,2.12,37,3.32,64,0,0,0,0.9
2014-05-31,UFC Fight Night: Miocic vs Maldonado,Sao Paulo,Brazil,Brazil,Fabio Maldonado,Heavyweight,1,KO/TKO,loser,75,1,23,11,0,5.29,58,4.31,53,0.44,57,57,0.6
2014-05-31,UFC Fight Night: Miocic vs Maldonado,Sao Paulo,Brazil,Brazil,Vitor Miranda,Heavyweight,3,U-DEC,loser,77,1,12,5,0,2.98,45,2.95,58,0.95,55,55,0.2
2014-05-31,UFC Fight Night: Miocic vs Maldonado,Sao Paulo,Brazil,Brazil,Marcio Alexandre Junior,Middleweight,3,SUB,loser,75,2,17,4,0,1.61,45,2.89,42,0.35,20,20,0.7
2014-05-31,UFC Fight Night: Miocic vs Maldonado,Sao Paulo,Brazil,Brazil,Alexander Yakovlev,Welterweight,3,U-DEC,loser,74,2,24,10,0,1.74,47,2.41,58,1.66,35,35,0.1
2014-05-31,UFC Fight Night: Miocic vs Maldonado,Sao Paulo,Brazil,Brazil,Rony Jason,Featherweight,3,S-DEC,loser,73,1,14,7,0,2.04,44,3.14,53,0.59,30,30,0.8
2014-05-31,UFC Fight Night: Miocic vs Maldonado,Sao Paulo,Brazil,Brazil,Rodrigo Damm,Lightweight,3,U-DEC,loser,71,1,13,9,0,3.5,36,5.61,57,0.44,16,16,0.3
2014-05-31,UFC Fight Night: Miocic vs Maldonado,Sao Paulo,Brazil,Brazil,Ernest Chavez,Lightweight,3,SUB,loser,70,1,10,2,0,2.79,40,3.89,59,0.89,33,33,0
2014-05-31,UFC Fight Night: Miocic vs Maldonado,Sao Paulo,Brazil,Brazil,Paulo Thiago,Welterweight,3,U-DEC,loser,74,1,18,9,0,1.71,39,1.99,63,1.42,31,31,1.2
2014-05-31,UFC Fight Night: Miocic vs Maldonado,Sao Paulo,Brazil,Brazil,Mark Eddiva,Featherweight,2,KO/TKO,loser,68,1,6,3,0,3.37,45,2.98,54,1.45,22,22,0
2014-05-31,UFC Fight Night: Miocic vs Maldonado,Sao Paulo,Brazil,Brazil,Wagner Silva,Middleweight,2,SUB,loser,NA,1,6,3,0,1.69,29,2.87,65,0,0,0,0
2014-05-31,UFC Fight Night: Miocic vs Maldonado,Sao Paulo,Brazil,Brazil,Richardson Moreira,Heavyweight,1,KO/TKO,loser,NA,1,7,4,0,1.17,28,1.83,67,0,0,0,0
2014-05-31,UFC Fight Night: Miocic vs Maldonado,Sao Paulo,Brazil,Brazil,Matt Hobar,Bantamweight,1,KO/TKO,loser,70,2,9,3,0,3.23,42,4.27,52,3.66,44,44,0
2014-05-31,UFC Fight Night: Munoz vs Mousasi,Berlin,Germany,Germany,Mark Munoz,Middleweight,1,SUB,loser,71,1,14,6,0,3.12,51,2.26,57,3.17,29,29,0.6
2014-05-31,UFC Fight Night: Munoz vs Mousasi,Berlin,Germany,Germany,Francis Carmont,Middleweight,3,U-DEC,loser,78,1,25,12,0,2.22,42,1.64,59,1.79,36,36,0.6
2014-05-31,UFC Fight Night: Munoz vs Mousasi,Berlin,Germany,Germany,Luke Barnatt,Middleweight,3,S-DEC,loser,77,1,13,4,0,4.43,36,3.87,59,0.63,42,42,0.4
2014-05-31,UFC Fight Night: Munoz vs Mousasi,Berlin,Germany,Germany,Tom Niinimaki,Featherweight,1,SUB,loser,69,1,22,8,1,1.91,54,2.31,58,2.97,46,46,0.5
2014-05-31,UFC Fight Night: Munoz vs Mousasi,Berlin,Germany,Germany,Drew Dober,Lightweight,3,U-DEC,loser,70,2,23,9,0,4.66,40,4.12,55,0.88,17,17,0.1
2014-05-31,UFC Fight Night: Munoz vs Mousasi,Berlin,Germany,Germany,Krzysztof Jotko,Middleweight,2,SUB,loser,77,2,22,4,0,2.98,45,1.9,58,1.27,35,35,0.1
2014-05-31,UFC Fight Night: Munoz vs Mousasi,Berlin,Germany,Germany,Vaughan Lee,Bantamweight,1,KO/TKO,loser,66,1,14,13,0,3.47,47,2.07,70,0.81,33,33,1
2014-05-31,UFC Fight Night: Munoz vs Mousasi,Berlin,Germany,Germany,Pawel Pawlak,Welterweight,3,U-DEC,loser,73,1,12,3,0,1.67,33,2.22,53,1,37,37,0
2014-05-31,UFC Fight Night: Munoz vs Mousasi,Berlin,Germany,Germany,Andy Ogle,Featherweight,3,U-DEC,loser,69,1,9,6,0,2.24,44,2.23,50,1.44,26,26,0
2014-05-31,UFC Fight Night: Munoz vs Mousasi,Berlin,Germany,Germany,Viktor Pesta,Heavyweight,3,U-DEC,loser,77,1,10,4,0,1.58,36,2.54,56,3.29,28,28,0
2014-05-24,UFC 173: Barao vs Dillashaw,Las Vegas,Nevada,USA,Renan Barao,Bantamweight,5,KO/TKO,loser,70,1,34,9,0,3.78,36,3.9,57,1.49,41,41,0.5
2014-05-24,UFC 173: Barao vs Dillashaw,Las Vegas,Nevada,USA,Dan Henderson,Light Heavyweight,3,SUB,loser,74,1,32,15,0,2.44,47,2.7,51,1.52,52,52,0.3
2014-05-24,UFC 173: Barao vs Dillashaw,Las Vegas,Nevada,USA,Jake Ellenberger,Welterweight,3,KO/TKO,loser,71,1,31,15,0,2.47,39,2.83,60,2.04,47,47,0.4
2014-05-24,UFC 173: Barao vs Dillashaw,Las Vegas,Nevada,USA,Francisco Rivera,Bantamweight,3,U-DEC,loser,70,1,11,7,0,4.07,41,3.16,68,1.01,63,63,0.6
2014-05-24,UFC 173: Barao vs Dillashaw,Las Vegas,Nevada,USA,Jamie Varner,Lightweight,1,KO/TKO,loser,71,1,21,11,0,2.92,34,2.55,58,3.49,53,53,0.8
2014-05-24,UFC 173: Barao vs Dillashaw,Las Vegas,Nevada,USA,Francisco Trinaldo,Lightweight,3,U-DEC,loser,70,2,26,7,0,3.11,44,2.56,60,1.09,46,46,0.6
2014-05-24,UFC 173: Barao vs Dillashaw,Las Vegas,Nevada,USA,Katsunori Kikuno,Lightweight,1,KO/TKO,loser,66,1,24,8,2,2.64,40,2.47,61,1.88,75,75,0.8
2014-05-24,UFC 173: Barao vs Dillashaw,Las Vegas,Nevada,USA,Chico Camus,Bantamweight,3,U-DEC,loser,66,1,17,7,0,2.58,41,2.46,64,0.77,40,40,0.4
2014-05-24,UFC 173: Barao vs Dillashaw,Las Vegas,Nevada,USA,Al Iaquinta,Lightweight,2,SUB,loser,70,1,14,6,1,4.06,40,4.44,61,0.64,18,18,0.2
2014-05-24,UFC 173: Barao vs Dillashaw,Las Vegas,Nevada,USA,Anthony Njokuani,Lightweight,3,U-DEC,loser,75,1,16,12,0,3.94,46,2.41,65,0.5,45,45,0.2
2014-05-24,UFC 173: Barao vs Dillashaw,Las Vegas,Nevada,USA,Aaron Phillips,Featherweight,3,U-DEC,loser,71,2,12,4,0,1.65,56,3.44,39,0,0,0,0.4
2014-05-24,UFC 173: Barao vs Dillashaw,Las Vegas,Nevada,USA,David Michaud,Welterweight,3,S-DEC,loser,NA,1,11,3,0,3.25,43,4.45,54,2.53,58,58,0.7
2014-05-10,UFC Fight Night: Brown vs Silva,Cincinnati,Ohio,USA,Erick Silva,Welterweight,3,KO/TKO,loser,74,1,19,9,0,2.5,48,4.18,49,0.85,35,35,1.4
2014-05-10,UFC Fight Night: Brown vs Silva,Cincinnati,Ohio,USA,Lorenz Larkin,Middleweight,1,KO/TKO,loser,72,1,18,6,0,3.53,46,2.74,63,0.27,42,42,0.1
2014-05-10,UFC Fight Night: Brown vs Silva,Cincinnati,Ohio,USA,Erik Koch,Lightweight,1,KO/TKO,loser,71,2,16,6,0,2.33,42,2.82,47,1.02,42,42,1
2014-05-10,UFC Fight Night: Brown vs Silva,Cincinnati,Ohio,USA,Tim Means,Welterweight,3,U-DEC,loser,75,1,31,12,0,5.16,48,3.58,61,0.92,41,41,0.2
2014-05-10,UFC Fight Night: Brown vs Silva,Cincinnati,Ohio,USA,Ruan Potts,Heavyweight,1,KO/TKO,loser,75,1,11,6,0,0.85,37,5.92,22,0.75,16,16,2.3
2014-05-10,UFC Fight Night: Brown vs Silva,Cincinnati,Ohio,USA,Louis Smolka,Flyweight,3,S-DEC,loser,68,1,17,7,0,4.44,46,3.74,53,1.84,37,37,1.9
2014-05-10,UFC Fight Night: Brown vs Silva,Cincinnati,Ohio,USA,Rafael Natal,Middleweight,3,U-DEC,loser,77,1,21,9,1,3.1,47,2.48,57,2.55,34,34,0.5
2014-05-10,UFC Fight Night: Brown vs Silva,Cincinnati,Ohio,USA,Darrell Montague,Flyweight,3,U-DEC,loser,67,2,13,5,0,1.92,25,5.38,52,0.72,25,25,1.4
2014-05-10,UFC Fight Night: Brown vs Silva,Cincinnati,Ohio,USA,Yan Cabral,Welterweight,3,U-DEC,loser,73,1,13,3,0,2.02,47,1.98,62,2.89,35,35,1.2
2014-05-10,UFC Fight Night: Brown vs Silva,Cincinnati,Ohio,USA,Eddie Wineland,Bantamweight,1,KO/TKO,loser,69,1,24,15,0,3.4,29,3.66,69,0.34,33,33,0.1
2014-05-10,UFC Fight Night: Brown vs Silva,Cincinnati,Ohio,USA,Manvel Gamburyan,Featherweight,3,U-DEC,loser,67,1,15,10,0,2.13,41,2.83,55,3.26,34,34,0.7
2014-05-10,UFC Fight Night: Brown vs Silva,Cincinnati,Ohio,USA,Ben Wall,Lightweight,1,KO/TKO,loser,NA,1,8,7,1,1.47,29,8.53,29,0,0,0,0
2014-05-10,UFC Fight Night: Brown vs Silva,Cincinnati,Ohio,USA,Anthony Lapsley,Welterweight,1,KO/TKO,loser,NA,2,23,7,0,0.53,34,0.58,66,0,0,0,0
2014-04-26,UFC 172: Jones vs Teixeira,Baltimore,Maryland,USA,Glover Teixeira,Light Heavyweight,5,U-DEC,loser,76,1,32,7,0,3.75,47,3.84,54,2.04,40,40,1
2014-04-26,UFC 172: Jones vs Teixeira,Baltimore,Maryland,USA,Phil Davis,Light Heavyweight,3,U-DEC,loser,79,1,17,4,0,2.85,34,1.33,72,2.99,38,38,0.6
2014-04-26,UFC 172: Jones vs Teixeira,Baltimore,Maryland,USA,Tim Boetsch,Middleweight,1,SUB,loser,74,1,21,13,0,2.93,50,2.9,57,1.45,34,34,0.8
2014-04-26,UFC 172: Jones vs Teixeira,Baltimore,Maryland,USA,Yancy Medeiros,Lightweight,1,SUB,loser,75,1,15,7,0,4.05,35,5.38,46,0.12,25,25,0.5
2014-04-26,UFC 172: Jones vs Teixeira,Baltimore,Maryland,USA,Andre Fili,Featherweight,3,SUB,loser,74,1,21,8,0,3.73,36,3.9,52,2.5,49,49,0.2
2014-04-26,UFC 172: Jones vs Teixeira,Baltimore,Maryland,USA,Tim Elliott,Flyweight,1,SUB,loser,66,2,17,11,0,3.5,45,2.64,59,4.02,48,48,1.2
2014-04-26,UFC 172: Jones vs Teixeira,Baltimore,Maryland,USA,Isaac Vallie-Flagg,Lightweight,3,U-DEC,loser,70,1,16,7,1,5.56,47,5.6,45,0.2,12,12,0
2014-04-26,UFC 172: Jones vs Teixeira,Baltimore,Maryland,USA,Jessamyn Duke,Women's Bantamweight,3,U-DEC,loser,73,1,3,5,0,4.83,53,4.43,57,1.27,36,36,1.9
2014-04-26,UFC 172: Jones vs Teixeira,Baltimore,Maryland,USA,Charlie Brenneman,Lightweight,2,KO/TKO,loser,70,1,19,8,0,1.52,56,1.55,46,4.23,42,42,0
2014-04-26,UFC 172: Jones vs Teixeira,Baltimore,Maryland,USA,Patrick Williams,Bantamweight,2,KO/TKO,loser,73,1,8,6,0,4.12,51,4.12,52,2.71,41,41,0.5
2014-04-19,UFC on FOX: Werdum vs Browne,Orlando,Florida,USA,Travis Browne,Heavyweight,5,U-DEC,loser,79,1,18,7,1,2.93,41,4.31,42,1.21,68,68,0.2
2014-04-19,UFC on FOX: Werdum vs Browne,Orlando,Florida,USA,Liz Carmouche,Women's Bantamweight,3,U-DEC,loser,66,1,13,7,0,2.78,54,2.51,61,2.57,51,51,0.3
2014-04-19,UFC on FOX: Werdum vs Browne,Orlando,Florida,USA,Edson Barboza,Lightweight,1,SUB,loser,75,1,21,9,0,3.98,43,4.03,60,0.44,44,44,0.1
2014-04-19,UFC on FOX: Werdum vs Browne,Orlando,Florida,USA,Brad Tavares,Middleweight,3,U-DEC,loser,74,1,18,7,0,3.04,41,2.73,56,0.97,27,27,0
2014-04-19,UFC on FOX: Werdum vs Browne,Orlando,Florida,USA,Rafael Dos Anjos,Lightweight,3,U-DEC,loser,70,2,30,13,0,3.49,46,3.22,61,1.93,37,37,0.6
2014-04-19,UFC on FOX: Werdum vs Browne,Orlando,Florida,USA,Seth Baczynski,Welterweight,3,U-DEC,loser,75,1,20,14,0,3.08,31,3.14,51,0.89,16,16,0.8
2014-04-19,UFC on FOX: Werdum vs Browne,Orlando,Florida,USA,Pat Healy,Lightweight,3,U-DEC,loser,72,1,34,23,0,2.57,36,2.57,50,3.08,37,37,1.1
2014-04-19,UFC on FOX: Werdum vs Browne,Orlando,Florida,USA,Estevan Payan,Featherweight,1,KO/TKO,loser,NA,1,16,12,0,4.25,42,3.58,57,0.36,100,100,0.4
2014-04-19,UFC on FOX: Werdum vs Browne,Orlando,Florida,USA,Luke Zachrich,Middleweight,1,KO/TKO,loser,74,1,14,4,0,4.56,32,4.46,62,0.74,33,33,0
2014-04-19,UFC on FOX: Werdum vs Browne,Orlando,Florida,USA,Hernani Perpetuo,Welterweight,3,S-DEC,loser,NA,1,18,5,0,2.73,29,4.37,55,0,0,0,0.5
2014-04-19,UFC on FOX: Werdum vs Browne,Orlando,Florida,USA,Ray Borg,Flyweight,3,S-DEC,loser,63,1,13,5,0,1.52,52,1.93,48,3.89,50,50,1
2014-04-19,UFC on FOX: Werdum vs Browne,Orlando,Florida,USA,Chas Skelly,Featherweight,3,M-DEC,loser,72,1,18,3,0,2.02,40,3.35,48,1.71,34,34,2.4
2014-04-19,UFC on FOX: Werdum vs Browne,Orlando,Florida,USA,Jack May,Heavyweight,1,KO/TKO,loser,NA,3,9,3,0,1.52,38,3.29,33,0.91,33,33,0
2014-04-16,UFC Fight Night: Bisping vs Kennedy,Quebec City,Quebec,Canada,Michael Bisping,Middleweight,5,U-DEC,loser,75,1,30,9,0,4.33,38,2.71,65,1.05,43,43,0.3
2014-04-16,UFC Fight Night: Bisping vs Kennedy,Quebec City,Quebec,Canada,Kyle Noke,Welterweight,3,U-DEC,loser,76,2,22,10,0,3.23,50,2.09,64,1.53,54,54,0.8
2014-04-16,UFC Fight Night: Bisping vs Kennedy,Quebec City,Quebec,Canada,Sheldon Westcott,Middleweight,2,KO/TKO,loser,71,2,10,3,1,2.26,40,3.73,37,3.23,37,37,0
2014-04-16,UFC Fight Night: Bisping vs Kennedy,Quebec City,Quebec,Canada,Olivier Aubin-Mercier,Welterweight,3,S-DEC,loser,70,2,11,5,0,2.48,51,2.97,55,2.36,33,33,0.5
2014-04-16,UFC Fight Night: Bisping vs Kennedy,Quebec City,Quebec,Canada,Akira Corassani,Featherweight,2,KO/TKO,loser,68,1,12,6,0,3.25,45,4.91,50,0.7,28,28,0
2014-04-16,UFC Fight Night: Bisping vs Kennedy,Quebec City,Quebec,Canada,Sam Stout,Welterweight,1,KO/TKO,loser,70,1,20,12,0,4.17,28,4.08,57,0.63,38,38,0.1
2014-04-16,UFC Fight Night: Bisping vs Kennedy,Quebec City,Quebec,Canada,Leslie Smith,Women's Bantamweight,3,U-DEC,loser,66,1,10,7,1,7.56,40,8.41,51,0,0,0,0
2014-04-16,UFC Fight Night: Bisping vs Kennedy,Quebec City,Quebec,Canada,Sean O'Connell,Light Heavyweight,1,KO/TKO,loser,74,1,17,9,0,5.46,48,6.77,45,0,0,0,0.5
2014-04-16,UFC Fight Night: Bisping vs Kennedy,Quebec City,Quebec,Canada,Dustin Kimura,Bantamweight,3,U-DEC,loser,71,1,11,3,0,1.33,21,3.82,51,0.93,37,37,2.2
2014-04-16,UFC Fight Night: Bisping vs Kennedy,Quebec City,Quebec,Canada,Mike de la Torre,Lightweight,3,S-DEC,loser,71,1,14,7,0,3.21,39,4.75,51,0.36,16,16,0
2014-04-16,UFC Fight Night: Bisping vs Kennedy,Quebec City,Quebec,Canada,Vik Grujic,Middleweight,3,U-DEC,loser,73,1,6,6,0,2.24,48,3.39,41,1.18,33,33,0.4
2014-04-16,UFC Fight Night: Bisping vs Kennedy,Quebec City,Quebec,Canada,Chris Indich,Welterweight,3,U-DEC,loser,NA,-1,6,4,0,1.31,30,4.32,43,0.75,50,50,1.5
2014-04-16,UFC Fight Night: Bisping vs Kennedy,Quebec City,Quebec,Canada,Tim Gorman,Bantamweight,3,U-DEC,loser,NA,2,9,4,0,2.73,31,5.57,46,1,9,9,0
